jid,hcbc,sfd,mdd,fcsj,dzsj
140005559,D492,建国县,春梅市,1577721600,1577980800
140005561,C026,玉梅市,邯郸市,1577721600,1577980800
540005565,H710,燕县,英县,1577721600,1577980800
940005567,T196,香港市,上海市,1577721600,1577980800
640005568,T370,佳县,桂香县,1577721600,1577980800
240005570,E546,佛山县,静县,1577721600,1577980800
440005574,Z574,勇市,银川市,1577721600,1577980800
440005575,R275,倩市,哈尔滨县,1577721600,1577980800
240005576,D261,哈尔滨市,合肥县,1577721600,1577980800
840005577,H034,建县,秀英市,1577721600,1577980800
740005579,A260,鹏县,梧州市,1577721600,1577980800
740005580,S462,兰州市,哈尔滨县,1577721600,1577980800
640005581,L731,慧市,建平市,1577721600,1577980800
940005583,A080,西宁市,香港县,1577721600,1577980800
240005584,T870,凤兰市,雪梅县,1577721600,1577980800
640005585,R174,桂芝县,秀英县,1577721600,1577980800
440005586,T761,丽华县,哈尔滨市,1577721600,1577980800
240005588,S263,永安市,天津市,1577721600,1577980800
940005589,L009,柳州市,通辽县,1577721600,1577980800
940005590,S420,瑞县,济南市,1577721600,1577980800
840005591,E458,勇县,颖市,1577721600,1577980800
740005592,H295,淮安市,淮安市,1577721600,1577980800
440005593,E531,莉县,惠州县,1577721600,1577980800
840005594,S827,斌市,红市,1577721600,1577980800
440005595,E134,福州县,瑜县,1577721600,1577980800
540005596,G104,辛集县,岩县,1577721600,1577980800
340005597,N956,哈尔滨市,深圳市,1577721600,1577980800
640005599,K950,关岭市,超市,1577721600,1577980800
740005601,R198,建华县,大冶市,1577721600,1577980800
440005602,Y045,丹市,辛集县,1577721600,1577980800
940005603,C632,海口县,辉县,1577721600,1577980800
140005604,A023,俊县,辛集市,1577721600,1577980800
740005606,C781,石家庄市,沈阳县,1577721600,1577980800
840005608,T163,兰州市,淑英市,1577721600,1577980800
140005609,H739,建国县,玉英市,1577721600,1577980800
940005611,T966,淮安县,阜新县,1577721600,1577980800
540005612,S330,合山县,文市,1577721600,1577980800
340005613,N203,大冶县,雷县,1577721600,1577980800
240005614,Z457,桂香市,桂芳市,1577721600,1577980800
540005615,R422,潜江市,长春县,1577721600,1577980800
140005617,L773,强县,阜新市,1577721600,1577980800
140005618,L984,秀荣市,福州县,1577721600,1577980800
240005620,E313,晨县,淮安县,1577721600,1577980800
340005623,E018,畅市,北镇县,1577721600,1577980800
840005627,E916,英县,阳市,1577721600,1577980800
440005628,K389,英县,荣县,1577721600,1577980800
640005629,Y290,秀云市,呼和浩特县,1577721600,1577980800
140005631,A240,潮州市,建华市,1577721600,1577980800
840005633,D238,桂花市,武汉县,1577721600,1577980800
640005634,Z750,兰英市,慧县,1577721600,1577980800
940005636,S403,琴市,玉华市,1577721600,1577980800
740005638,Z368,芳县,西安县,1577721600,1577980800
640005639,L807,秀珍县,马鞍山县,1577721600,1577980800
140005640,S208,桂英县,邯郸市,1577721600,1577980800
440005641,C149,合肥县,桂花市,1577721600,1577980800
140005642,H338,刚市,拉萨市,1577721600,1577980800
540005643,R847,淑英市,嘉禾市,1577721600,1577980800
540005645,H552,梅县,宜都市,1577721600,1577980800
540005647,A606,娜市,北镇市,1577721600,1577980800
340005648,H661,呼和浩特市,秀荣县,1577721600,1577980800
940005650,E476,文县,嘉禾市,1577721600,1577980800
140005653,C700,兴城市,彬县,1577721600,1577980800
540005654,E858,雪梅县,太原市,1577721600,1577980800
440005658,R295,玉英市,哈尔滨市,1577721600,1577980800
840005662,Z001,艳市,凤英市,1577721600,1577980800
340005663,A336,畅县,昆明市,1577721600,1577980800
840005664,D306,玉英县,合山县,1577721600,1577980800
340005665,Y368,太原市,六盘水县,1577721600,1577980800
640005666,R003,云市,兵县,1577721600,1577980800
940005667,Z200,晨市,大冶县,1577721600,1577980800
740005668,S529,杭州市,上海县,1577721600,1577980800
540005669,K089,红市,柳州市,1577721600,1577980800
440005670,G421,刚县,台北县,1577721600,1577980800
840005673,A234,文市,沈阳县,1577721600,1577980800
340005674,T521,昆明市,桂兰市,1577721600,1577980800
940005675,K469,兴城市,六盘水县,1577721600,1577980800
140005676,R245,哈尔滨市,六盘水市,1577721600,1577980800
140005677,L562,关岭县,岩县,1577721600,1577980800
840005679,C340,建华市,鑫市,1577721600,1577980800
340005680,E841,六安县,杭州市,1577721600,1577980800
440005681,K645,通辽县,香港市,1577721600,1577980800
740005683,H319,石家庄县,太原市,1577721600,1577980800
940005684,Y640,惠州市,超县,1577721600,1577980800
840005685,Z887,洋市,沈阳县,1577721600,1577980800
740005686,C604,秀英市,秀英市,1577721600,1577980800
140005687,K985,鑫县,桂香市,1577721600,1577980800
240005688,K397,博市,琴县,1577721600,1577980800
440005690,N783,成都市,文市,1577721600,1577980800
840005692,E484,马鞍山县,合肥县,1577721600,1577980800
140005695,E765,汕尾县,汕尾市,1577721600,1577980800
240005697,Y152,嘉禾县,成都市,1577721600,1577980800
640005698,D094,哈尔滨市,春梅市,1577721600,1577980800
640005699,D022,玉珍县,西宁县,1577721600,1577980800
440005701,G042,广州市,潜江市,1577721600,1577980800
240005704,D267,郑州县,慧市,1577721600,1577980800
440005705,D735,香港县,邯郸县,1577721600,1577980800
340005707,H137,沈阳市,阳市,1577721600,1577980800
440005708,L592,长沙市,潜江市,1577721600,1577980800
640005709,Z192,嘉禾县,南昌市,1577721600,1577980800
440005710,H696,云县,台北县,1577721600,1577980800
540005711,R109,浩县,娟县,1577721600,1577980800
440005712,Y162,玉梅县,贵阳县,1577721600,1577980800
740005714,C395,雷市,南昌市,1577721600,1577980800
840005715,Y090,杰县,潮州县,1577721600,1577980800
940005716,K393,沈阳县,潜江市,1577721600,1577980800
640005723,A158,南宁市,辽阳市,1577721600,1577980800
840005724,K625,石家庄市,建国市,1577721600,1577980800
940005727,H948,济南县,鹏县,1577721600,1577980800
740005728,Y358,石家庄市,长沙县,1577721600,1577980800
340005730,C734,成市,太原市,1577721600,1577980800
840005731,N432,北京县,柳县,1577721600,1577980800
340005734,Y987,北镇县,兴城县,1577721600,1577980800
740005735,C915,璐市,合肥市,1577721600,1577980800
340005736,G447,巢湖市,小红县,1577721600,1577980800
740005740,Z842,昆明县,宁市,1577721600,1577980800
340005741,N824,合山市,利县,1577721600,1577980800
540005742,S357,呼和浩特县,乌鲁木齐市,1577721600,1577980800
440005743,T381,海口县,武汉市,1577721600,1577980800
140005746,K198,芳市,宁县,1577721600,1577980800
340005747,N009,海门县,海口市,1577721600,1577980800
440005749,R064,兰州市,成都市,1577721600,1577980800
140005751,E690,亮县,杨县,1577721600,1577980800
840005752,Z618,太原县,兵县,1577721600,1577980800
240005753,K700,六安市,兴城市,1577721600,1577980800
940005754,R463,艳市,潜江市,1577721600,1577980800
340005757,L802,宁德市,嘉禾县,1577721600,1577980800
640005758,E083,银川县,欣市,1577721600,1577980800
240005759,T455,台北市,帅市,1577721600,1577980800
440005762,G658,荆门县,太原市,1577721600,1577980800
840005763,A013,兰英县,桂香县,1577721600,1577980800
540005764,E833,通辽市,南京县,1577721600,1577980800
440005765,K844,梅市,小红县,1577721600,1577980800
240005768,N641,合肥县,潜江市,1577721600,1577980800
640005770,T493,楠县,龙县,1577721600,1577980800
540005774,T359,贵阳县,六安市,1577721600,1577980800
240005775,L959,济南县,南京县,1577721600,1577980800
440005776,S937,磊市,刚市,1577721600,1577980800
140005777,Y671,成市,郑州市,1577721600,1577980800
240005779,E418,合山市,东莞县,1577721600,1577980800
140005780,S900,丽县,建军县,1577721600,1577980800
540005781,D994,红县,沈阳县,1577721600,1577980800
740005782,T274,玉英县,明县,1577721600,1577980800
240005783,L674,齐齐哈尔县,兴城县,1577721600,1577980800
740005785,C651,鹏县,梧州市,1577721600,1577980800
140005786,N532,璐市,阜新县,1577721600,1577980800
240005787,Z650,呼和浩特市,长春市,1577721600,1577980800
740005788,D689,永安市,银川市,1577721600,1577980800
140005789,L153,台北县,嘉禾市,1577721600,1577980800
940005791,T806,鹏市,辽阳县,1577721600,1577980800
740005792,T743,六安市,云县,1577721600,1577980800
540005793,R075,婷婷市,玉英市,1577721600,1577980800
440005796,G652,建县,柳市,1577721600,1577980800
440005797,D522,重庆县,桂荣县,1577721600,1577980800
240005799,L412,建平县,桂花县,1577721600,1577980800
340005801,E668,婷婷县,晶县,1577721600,1577980800
340005804,Z959,宇市,惠州县,1577721600,1577980800
640005807,H304,洁市,辛集市,1577721600,1577980800
240005808,D726,建华县,莉市,1577721600,1577980800
140005809,G510,荣县,桂英县,1577721600,1577980800
140005810,E185,桂芳市,台北市,1577721600,1577980800
840005812,E555,齐齐哈尔市,华县,1577721600,1577980800
540005813,R340,志强市,长春市,1577721600,1577980800
740005814,E876,芳市,颖市,1577721600,1577980800
140005817,D486,关岭市,萍县,1577721600,1577980800
840005821,C228,敏县,辉县,1577721600,1577980800
540005823,C724,香港县,福州县,1577721600,1577980800
340005824,R164,红霞县,哈尔滨市,1577721600,1577980800
740005826,Y877,玉珍市,楠市,1577721600,1577980800
940005827,H892,红梅市,太原市,1577721600,1577980800
940005828,H930,杭州市,广州市,1577721600,1577980800
740005829,R864,琳市,峰县,1577721600,1577980800
840005831,S283,晶市,杭州县,1577721600,1577980800
240005832,E866,拉萨县,惠州市,1577721600,1577980800
740005833,N822,南昌市,柳州县,1577721600,1577980800
640005835,D188,宁德市,成都市,1577721600,1577980800
740005836,E230,张家港市,宁德市,1577721600,1577980800
340005837,G565,南昌县,呼和浩特县,1577721600,1577980800
240005838,G864,帆县,玉英市,1577721600,1577980800
940005839,C985,永安县,萍县,1577721600,1577980800
740005842,G545,柳州市,霞县,1577721600,1577980800
640005843,Y250,柳县,福州市,1577721600,1577980800
540005846,C794,深圳县,宁县,1577721600,1577980800
740005847,K822,辽阳县,岩县,1577721600,1577980800
840005848,D097,娜市,辉市,1577721600,1577980800
140005849,A618,兴城县,荣县,1577721600,1577980800
740005850,N618,玉县,台北县,1577721600,1577980800
640005851,Y317,丽华市,琳县,1577721600,1577980800
740005852,A452,东县,佛山市,1577721600,1577980800
740005853,S121,兰州县,燕县,1577721600,1577980800
540005855,K186,畅县,兴城市,1577721600,1577980800
140005858,G016,阜新市,合肥县,1577721600,1577980800
840005859,A772,南昌县,岩县,1577721600,1577980800
940005860,D542,柳州市,呼和浩特县,1577721600,1577980800
940005863,N141,沈阳市,霞市,1577721600,1577980800
240005867,L305,汕尾市,浩市,1577721600,1577980800
340005868,N598,南京县,丹市,1577721600,1577980800
240005871,L689,通辽市,重庆市,1577721600,1577980800
240005872,T656,石家庄市,帆县,1577721600,1577980800
140005874,H366,马鞍山县,长沙市,1577721600,1577980800
840005875,Z057,凤兰市,霞县,1577721600,1577980800
240005876,Z691,玲市,梧州市,1577721600,1577980800
940005878,R781,欣市,合肥市,1577721600,1577980800
440005879,L826,瑞市,荣县,1577721600,1577980800
340005883,K795,丹县,霞市,1577721600,1577980800
540005884,H653,太原县,金凤县,1577721600,1577980800
340005885,S674,杭州县,永安市,1577721600,1577980800
940005886,K521,合肥县,浩县,1577721600,1577980800
940005887,H981,兴城县,惠州县,1577721600,1577980800
640005890,T678,欣市,红县,1577721600,1577980800
640005891,Y832,梧州县,沈阳县,1577721600,1577980800
740005893,D063,伟市,志强县,1577721600,1577980800
340005894,Z292,英县,张家港市,1577721600,1577980800
540005895,L808,辽阳县,海门市,1577721600,1577980800
940005897,G428,台北市,兴城县,1577721600,1577980800
340005898,Y489,凤英县,阜新市,1577721600,1577980800
240005899,H692,台北市,台北县,1577721600,1577980800
840005900,D750,西宁县,海口县,1577721600,1577980800
940005902,K016,红梅县,沈阳县,1577721600,1577980800
540005903,R644,北镇市,兰州市,1577721600,1577980800
440005905,C652,兵县,北京县,1577721600,1577980800
340005908,N184,乌鲁木齐县,兵市,1577721600,1577980800
640005912,Y539,冬梅县,俊市,1577721600,1577980800
840005914,R429,东莞市,雷县,1577721600,1577980800
540005918,S786,邯郸市,郑州市,1577721600,1577980800
840005919,H270,辉县,通辽市,1577721600,1577980800
440005924,Y904,建县,建平市,1577721600,1577980800
940005925,H847,峰县,北镇县,1577721600,1577980800
940005926,K511,玉市,巢湖县,1577721600,1577980800
840005928,K134,重庆市,贵阳市,1577721600,1577980800
240005929,T262,霞市,淑华市,1577721600,1577980800
640005930,L644,丹丹县,鹏市,1577721600,1577980800
140005931,L279,辉县,关岭县,1577721600,1577980800
140005934,R828,桂珍市,刚市,1577721600,1577980800
140005935,A783,鹏市,哈尔滨市,1577721600,1577980800
140005936,E820,西安县,浩市,1577721600,1577980800
140005937,G083,瑞市,颖市,1577721600,1577980800
940005939,L906,拉萨市,澳门市,1577721600,1577980800
240005940,R620,深圳县,巢湖市,1577721600,1577980800
740005941,Z999,淑华县,超县,1577721600,1577980800
540005942,A308,张家港县,嘉禾县,1577721600,1577980800
540005943,N899,畅县,贵阳县,1577721600,1577980800
340005944,K011,辽阳市,金凤县,1577721600,1577980800
140005945,S255,台北县,香港县,1577721600,1577980800
940005947,T862,英县,沈阳市,1577721600,1577980800
640005949,C822,帅县,南京县,1577721600,1577980800
140005950,T092,玲县,沈阳县,1577721600,1577980800
940005951,Z481,淑华县,北镇市,1577721600,1577980800
840005952,T170,超市,玉县,1577721600,1577980800
740005953,D129,坤县,长沙县,1577721600,1577980800
940005955,C269,齐齐哈尔市,成都市,1577721600,1577980800
240005956,C196,玉兰市,畅市,1577721600,1577980800
740005958,T578,济南县,梧州县,1577721600,1577980800
540005960,L852,辛集市,合山市,1577721600,1577980800
140005961,A925,丽娟县,乌鲁木齐市,1577721600,1577980800
840005962,S696,东莞市,芳县,1577721600,1577980800
840005963,R426,娜县,辽阳市,1577721600,1577980800
140005964,K746,桂英县,玉华县,1577721600,1577980800
540005965,T279,潜江县,荆门县,1577721600,1577980800
940005967,A119,海门县,通辽市,1577721600,1577980800
540005968,Z916,丽丽县,荆门市,1577721600,1577980800
740005969,G049,天津市,宜都市,1577721600,1577980800
940005971,H652,宁德市,柳市,1577721600,1577980800
840005972,S037,澳门市,柳州市,1577721600,1577980800
740005977,D758,娜县,秀珍县,1577721600,1577980800
740005978,C932,贵阳市,北京县,1577721600,1577980800
740005979,C428,香港市,长春县,1577721600,1577980800
340005982,Z185,萍市,荣市,1577721600,1577980800
940005984,T703,东莞县,兴安盟县,1577721600,1577980800
640005986,Y186,海口县,重庆县,1577721600,1577980800
840005991,K464,鑫县,淑华县,1577721600,1577980800
740005992,K534,帆县,雪梅市,1577721600,1577980800
340005993,T464,秀华县,淮安县,1577721600,1577980800
140005994,N229,齐齐哈尔县,大冶县,1577721600,1577980800
440005998,A047,俊市,沈阳县,1577721600,1577980800
540005999,L985,丹市,辉县,1577721600,1577980800
540006000,Y736,嘉禾市,太原市,1577721600,1577980800
140006002,Y596,健县,南京市,1577721600,1577980800
440006003,E311,张家港县,贵阳市,1577721600,1577980800
840006006,G525,冬梅县,贵阳县,1577721600,1577980800
540006007,A402,呼和浩特市,秀云市,1577721600,1577980800
640006008,L695,萍市,宇县,1577721600,1577980800
940006009,E922,荆门市,辽阳县,1577721600,1577980800
240006010,Z260,秀珍县,红霞县,1577721600,1577980800
340006011,E956,霞县,荣市,1577721600,1577980800
840006013,D787,潮州县,广州市,1577721600,1577980800
840006014,E923,秀珍市,勇县,1577721600,1577980800
