jid,companyid,companyname,qyxz,qydz,clrq
930005532,700163cd2da6f12eea04fbdaa59ea72a,凌云传媒有限公司,传媒有限公司,北京市海口县海港上海路M座,1470844800
930005533,cf2192e8bae401fd4b981ec9e829b0d7,易动力信息有限公司,网络有限公司,青海省香港市黄浦蔡街T座,1458230400
830005534,453c9e19ec56bb6c78aee5848413622f,华远软件网络有限公司,科技有限公司,山西省凯市长寿张路U座,1438272000
530005535,59b3b8dadaff0b94235f65c5b41feac4,飞海科技网络有限公司,网络有限公司,福建省荆门县花溪南昌路T座,1460476800
830005536,deb8b4201ba11a814570e74e1af4900b,华泰通安传媒有限公司,科技有限公司,西藏自治区娟市蓟州南昌街O座,1466870400
930005537,90ce12c2e5e3a3252a73bdaa85f3ec39,创汇信息有限公司,信息有限公司,湖北省萍市清浦张家港路q座,1442505600
130005538,d148b1f9abbd91152fee5b704016d6fd,戴硕电子科技有限公司,网络有限公司,江西省辉市怀柔呼和浩特街z座,1430668800
730005539,68fcf1e6d42a8d25493bbce1cdcc1ec5,合联电子传媒有限公司,传媒有限公司,四川省强县涪城陈街g座,1449504000
530005540,1c5c306be488a394d8c05f347eb9db1d,浙大万朋网络有限公司,科技有限公司,海南省通辽县璧山昆明街S座,1421078400
330005541,4d1bb3860fe359284a0ca270a13454fb,信诚致远网络有限公司,科技有限公司,浙江省冬梅市六枝特陈街P座,1435075200
130005542,57aa44456eca42f824a484be9c173fda,富罳网络有限公司,科技有限公司,山东省福州市牧野费街h座,1468080000
930005543,466bcb20afa0fa235990c9e2e8a11d2b,良诺网络有限公司,科技有限公司,山东省淮安市蓟州石家庄路U座,1433088000
830005544,57f54762f39ce90c117e083d5602c7ce,鸿睿思博传媒有限公司,传媒有限公司,浙江省丹丹县丰都呼和浩特街w座,1512662400
530005545,259523c55cb331b9156395a21a575478,方正科技网络有限公司,传媒有限公司,甘肃省建华市双滦武汉路Q座,1476460800
830005546,5a3deeaecc2442224304bddf3382fb2e,天开信息有限公司,科技有限公司,宁夏回族自治区成都县永川澳门路N座,1454169600
230005547,8a4ab769de4a1eba5127460ba51f799e,通际名联信息有限公司,信息有限公司,上海市秀华市南长王街P座,1464969600
930005548,aa07edf0cba46f976dd19a78fb8b1873,彩虹传媒有限公司,信息有限公司,香港特别行政区哈尔滨县萧山关岭街L座,1491926400
130005549,b4884b9425cb64c938c164d9389eecc3,联通时科网络有限公司,科技有限公司,上海市阳县西峰长沙街j座,1427731200
330005550,dbf6a16e8de3a0c1a7ea742aa36b8786,彩虹网络有限公司,传媒有限公司,上海市佛山市海港李路k座,1504886400
930005551,c9cb25994010c4a0a91a8276a81894c5,昂歌信息科技有限公司,网络有限公司,湖南省张家港县花溪银川路V座,1490803200
130005552,7bae2d6c241122a264598d24207c69fb,MBP软件信息有限公司,信息有限公司,重庆市文市房山项路F座,1439049600
630005553,a673196cb32e287f8e183c9e13dfd3ad,太极传媒有限公司,科技有限公司,台湾省大冶县永川张街X座,1450800000
730005554,7b589c8c774df6388ac947e478fe1c17,天益传媒有限公司,传媒有限公司,上海市兴城市梁平杨路M座,1444492800
930005555,f91ff9908b3eeb5b68bda90ac30fe53b,方正科技科技有限公司,信息有限公司,四川省凤英县城东张街p座,1434038400
830005556,ccb4c9b93c0ad4b8ed2a58734983d9d6,维涛信息有限公司,科技有限公司,辽宁省辛集县丰都潜江街S座,1477324800
330005557,c595fa6363377e2e4e4c7f416d286cce,富罳网络有限公司,科技有限公司,四川省丹丹县友好梁路P座,1481990400
630005558,d930570c23a130d9848e93b1e23f3c6f,晖来计算机传媒有限公司,网络有限公司,湖北省桂兰市海港关岭路S座,1455206400
830005559,2325b5acf560349cc738964f075c8ee2,毕博诚科技有限公司,科技有限公司,海南省南昌市萧山福州街h座,1504454400
930005560,22eedd7c5efd71f148779484625f3f79,凌云传媒有限公司,科技有限公司,黑龙江省大冶市金平哈尔滨街O座,1468166400
230005561,79d58e25b6771bf7a521b99915b6046e,创亿科技有限公司,网络有限公司,海南省兰州县清浦刘街x座,1473609600
330005562,b7ee0dfd8108170961bd762939f21d8c,富罳网络有限公司,信息有限公司,陕西省秀芳县魏都姚路C座,1450886400
930005563,468950f3ef8c238351f3bba86321f2f4,维旺明科技有限公司,传媒有限公司,河南省畅县沙市合山街l座,1502899200
530005564,08e66dad149a4c137ab7769470af54b1,九方传媒有限公司,网络有限公司,宁夏回族自治区想市秀英秦路C座,1507996800
430005565,6bc4d28b7ee1692953eb288a4212f720,创汇传媒有限公司,网络有限公司,甘肃省建平市龙潭荆门街O座,1438790400
130005566,0ec194debb997fdcebe97dd182caff4f,菊风公司网络有限公司,网络有限公司,江苏省梅市锡山兴城街a座,1495987200
130005567,4215174aed6353111c2db388d51a8f61,太极信息有限公司,科技有限公司,山西省桂英市西夏永安街M座,1501689600
430005568,f6260993155621a462a80b9ac46c33db,浦华众城网络有限公司,传媒有限公司,四川省阜新县淄川海门街W座,1495036800
630005569,2e4b7b721f1f00a57847f189d398732c,商软冠联网络有限公司,科技有限公司,江苏省兰州县永川谢路D座,1437667200
130005570,a78818d8206fa60a8b81eb4ea46a3e2a,恒聪百汇信息有限公司,信息有限公司,澳门特别行政区洋县南湖黄路e座,1499961600
330005571,a2289ac57638e0347e2a2d3e6acadc14,黄石金承网络有限公司,信息有限公司,广西壮族自治区广州县永川钱路E座,1456416000
730005572,1f4c65fc165ec3e67303e671f56c10a1,通际名联信息有限公司,网络有限公司,黑龙江省福州市魏都尹路G座,1496332800
230005573,587acb547f46c8d89c2348322e18725a,信诚致远信息有限公司,科技有限公司,山东省波县静安翁街p座,1513353600
730005574,bfc7deb507019996446e734b49da5c13,凌云网络有限公司,科技有限公司,山西省彬县丰都王街s座,1479744000
730005575,8c662da75d75c9c18fd0b50cac94b1a8,双敏电子传媒有限公司,科技有限公司,吉林省福州市梁平柳州街G座,1430150400
930005576,bfbed2aed0ccb706ee3873f296786c1e,联软传媒有限公司,信息有限公司,安徽省婷婷县崇文贵阳街X座,1471190400
530005577,51bcb5d7d8c55866d5bc4145d2d3b44b,方正科技网络有限公司,传媒有限公司,海南省海门县长寿王街E座,1491753600
730005578,5aba4555a27c99c0bced760fa1a5fd2f,趋势科技有限公司,传媒有限公司,贵州省博市西夏张街G座,1511971200
130005579,9c1f2f4179c4373526a4463e406fabc8,海创信息有限公司,科技有限公司,辽宁省浩县沈河长沙街s座,1468339200
630005580,3f764ef47fae323b52db1c52c164ddd4,雨林木风计算机信息有限公司,网络有限公司,广西壮族自治区银川市和平王路E座,1426780800
230005581,ae7bef3585d8b51a793780f2d68aa832,MBP软件网络有限公司,科技有限公司,海南省桂花市山亭长沙路f座,1439827200
830005582,77a895997e09ae35cddfa70e490b5c52,海创网络有限公司,网络有限公司,新疆维吾尔自治区磊市大兴潜江路z座,1506441600
230005583,76b32245c7f98b5ee344ff16da09ef09,良诺科技有限公司,传媒有限公司,贵州省璐县门头沟缪街e座,1512057600
330005584,bcda83d4852f4bc8405c311ba088eb7f,通际名联传媒有限公司,网络有限公司,青海省潮州县沙湾南京路G座,1437235200
430005585,ca1ca952ea5dc2efd106c0c013164052,明腾科技有限公司,信息有限公司,台湾省勇市静安聂街s座,1437840000
630005586,c9562c8b0203c16b37ee1cf110f18dad,国讯信息有限公司,科技有限公司,四川省冬梅市高坪东莞路r座,1514563200
430005587,6ca3040ff697352a0e08e593aa17d10d,七喜信息有限公司,信息有限公司,河北省荣县南溪陈街l座,1423152000
130005588,f14abd5a7fbd846b55b06009d9ad132d,南康网络有限公司,传媒有限公司,香港特别行政区博县山亭王路A座,1505232000
430005589,233f75db96aaa82227d5aa9f912c24e1,图龙信息信息有限公司,科技有限公司,台湾省欣县吉区鲍路b座,1471622400
430005590,b2c79a805bc710a0bf91dc810d35971b,佳禾信息有限公司,科技有限公司,湖南省成市清浦杨路Q座,1503244800
230005591,de7f2d8b6dec0abd696d88ca0af930ea,中建创业传媒有限公司,网络有限公司,重庆市建国市华龙巢湖街z座,1434297600
930005592,69809f5d0b3aaaf2c1ff9c676b62761f,海创传媒有限公司,科技有限公司,上海市玉珍县丰都巢湖街u座,1442419200
330005593,b2b84eda940896beac46040e4bf10892,富罳信息有限公司,传媒有限公司,辽宁省桂芳县城东关路o座,1434124800
730005594,f0fd30de998deb2f70bc25934cf683e1,毕博诚科技有限公司,传媒有限公司,广西壮族自治区志强市合川田街c座,1427817600
630005595,25622bfac0a505315cc021220d5b4101,惠派国际公司传媒有限公司,信息有限公司,青海省畅市东城深圳街V座,1439827200
530005596,df42b1664ad629f8596a7b9b3a7e0d3f,海创信息有限公司,信息有限公司,黑龙江省东莞市闵行西宁路j座,1500048000
430005597,53b511ada2854f0d33a6756a7349cd2d,九方科技有限公司,网络有限公司,新疆维吾尔自治区鑫县白云北镇街w座,1447084800
430005598,0b1c808978eab48d6e31934a2cc0c9b7,九方传媒有限公司,网络有限公司,甘肃省昆明市徐汇侯街b座,1494259200
130005599,908d56047ece1ec127bf028935922c55,通际名联传媒有限公司,科技有限公司,黑龙江省浩市萧山范街T座,1466956800
130005600,dc72f83851dac59de5518d734fdb6b08,创汇网络有限公司,信息有限公司,重庆市西宁市沈河施路L座,1463068800
930005601,f9220ba41b192c088980bd8eb81fb27b,易动力网络有限公司,传媒有限公司,香港特别行政区淮安市清河林路S座,1492099200
930005602,47a469de1c1e8be1f537b230b20c0737,雨林木风计算机信息有限公司,传媒有限公司,北京市雪市吉区沈阳路r座,1445184000
430005603,8fa86ef75d5fe2b5edea0ad8929a854a,诺依曼软件信息有限公司,信息有限公司,台湾省丹市黄浦福州路j座,1468771200
730005604,dfd7b46aa2c398f3c568ed901e411d23,天开网络有限公司,信息有限公司,澳门特别行政区春梅市东丽成都路N座,1446998400
230005605,e13d1b9c4d9888d1be33fb4dda514597,富罳网络有限公司,传媒有限公司,天津市邯郸市新城哈尔滨路Q座,1495814400
830005606,e83ffed574d2032de84c029aab7143a7,维涛网络有限公司,科技有限公司,河南省惠州市南湖永安街A座,1462896000
430005607,169d3723a25acc34b75002d6dfe76baa,创联世纪传媒有限公司,科技有限公司,西藏自治区宜都县和平辽阳街E座,1459699200
930005608,691e961f86aef0d80b42d766a104e93f,明腾传媒有限公司,网络有限公司,安徽省兰州市平山郑州街Z座,1440259200
730005609,277b558226c6eae48684875e4cacff58,MBP软件科技有限公司,信息有限公司,重庆市倩市吉区秦路C座,1470585600
430005610,3333773c0dd8f39ae774d845faed89c6,海创信息有限公司,信息有限公司,广西壮族自治区石家庄市静安成都路S座,1488211200
230005611,00708b124e1d3a04aeaccb24e2c9ea16,维涛网络有限公司,网络有限公司,宁夏回族自治区玉珍县沙市永安街u座,1435420800
430005612,3748650a93f63034f29df39852ccb228,中建创业信息有限公司,科技有限公司,北京市柳市海陵乌鲁木齐街D座,1473004800
430005613,7769f35b512e07844bce5213c8cfd622,雨林木风计算机传媒有限公司,信息有限公司,北京市沈阳县东城朱路R座,1438876800
930005614,9d8bcc3ff566447373793cb6c567433b,时刻信息有限公司,传媒有限公司,宁夏回族自治区淑英县江北合肥街Q座,1439568000
930005615,b3d20e9568d14106191ba5f60e0bc806,精芯信息有限公司,科技有限公司,重庆市合肥市魏都南昌路i座,1449072000
530005616,50f23d3b0692877db6ba77a7b3c21df5,南康网络有限公司,信息有限公司,湖北省璐市上街陈路A座,1490803200
930005617,23392e4213ebeaf4af4fd583add674a5,恒聪百汇传媒有限公司,网络有限公司,江西省楠县滨城兴安盟街x座,1422288000
730005618,481de0914aa013aa5b53d47cfd677d6f,东方峻景信息有限公司,网络有限公司,云南省婷县南溪隋街y座,1494000000
330005619,818a73f112c1ee158c355005538afbab,华成育卓信息有限公司,传媒有限公司,香港特别行政区成都市高坪陈路a座,1438185600
130005620,3f2c0f2b8c1d81b4ea8aa8b80ccbcf2e,天开信息有限公司,科技有限公司,上海市香港县牧野邯郸街o座,1495728000
330005621,c0d140aec9108efda6dbd546ecdff90f,时刻科技有限公司,信息有限公司,黑龙江省东县锡山太原路e座,1502467200
230005622,b9d2abc7bc215d9ed0d8494f51eeed91,诺依曼软件传媒有限公司,信息有限公司,西藏自治区乌鲁木齐市大东黄街H座,1446739200
430005623,995c4237fea8571efbfb23b219073346,惠派国际公司网络有限公司,传媒有限公司,吉林省荣县浔阳王路s座,1424793600
330005624,60250e759a543a83e9be649a28a1d845,和泰传媒有限公司,信息有限公司,台湾省南宁县白云合山街k座,1495987200
530005625,6c084029c01886fc062ed816ef591c9b,迪摩科技有限公司,网络有限公司,海南省广州县永川沈阳街p座,1433347200
130005626,c9ae6598722d9a494cabeff33366ed18,海创网络有限公司,信息有限公司,安徽省桂兰市江北胡街Y座,1450281600
430005627,a915f6c4cc29508ad7ba4c6fdf185f8d,飞海科技网络有限公司,网络有限公司,湖南省关岭市兴山任街J座,1496419200
930005628,7d429e7a8d6e7859a609939e66901eb5,华远软件科技有限公司,传媒有限公司,河南省永安市翔安朴街h座,1423929600
730005629,ccc02a8ab4a616d17437807e44b808ad,创汇传媒有限公司,科技有限公司,陕西省建军市徐汇合肥街o座,1492790400
730005630,da29ddb143a95cb6ae8b2a4fddc9bd15,诺依曼软件网络有限公司,传媒有限公司,山东省桂香县龙潭潜江街m座,1512316800
330005631,a76259777780ebd58296e88a9fc34fd0,飞利信网络有限公司,网络有限公司,新疆维吾尔自治区乌鲁木齐市城北梧州街O座,1452268800
330005632,f0ef65d0cfb2cea6c082fafe55815bdb,华成育卓科技有限公司,科技有限公司,江苏省建军县长寿太原路M座,1460390400
630005633,b52790990ea7a43c8e05f1ca9c98a0d1,雨林木风计算机传媒有限公司,科技有限公司,广西壮族自治区琳市城北天津路a座,1448985600
330005634,02da32085805aebfbfe7d3b535cc377d,良诺传媒有限公司,传媒有限公司,香港特别行政区成都县淄川傅路x座,1461600000
530005635,7089b54f8ce2db10c1e7f569c1403f48,黄石金承科技有限公司,信息有限公司,新疆维吾尔自治区郑州县丰都张路M座,1455984000
430005636,d7161ada1b5c83c677d84a7075ae9acf,群英科技有限公司,网络有限公司,西藏自治区秀梅市秀英戴街T座,1494950400
330005637,61bb0e07deca6f914fa75c4d174f99ef,维旺明传媒有限公司,传媒有限公司,澳门特别行政区强县淄川刘路H座,1439740800
230005638,347345219e85470ce15ba26e49e8934a,国讯科技有限公司,信息有限公司,湖南省佛山市大东叶路Z座,1499616000
230005639,9221c12ec2672e452dcddaad5e8e6c0a,趋势网络有限公司,网络有限公司,江苏省丹丹市新城梧州街Z座,1502640000
230005640,a83182c57b94db7e295c78722b61a635,数字100信息有限公司,网络有限公司,广西壮族自治区拉萨县南溪成都路R座,1468252800
230005641,7feaef6d47451b57d5e4ccf96df01e80,南康传媒有限公司,科技有限公司,云南省亮市西夏王街k座,1437408000
430005642,cc91564a2cbf2312be558bd7f65b3bcd,精芯传媒有限公司,科技有限公司,上海市凤兰县城东北镇街N座,1431964800
930005643,2d62a93d9219548b564788a7267ee075,菊风公司科技有限公司,网络有限公司,四川省香港县门头沟潜江街k座,1444320000
130005644,6d96927380745f53e76be1d40be4cfc5,兰金电子网络有限公司,网络有限公司,山西省凤兰县高明杨街K座,1511107200
530005645,6547e3b0d72589236514d24da7081aad,时空盒数字科技有限公司,网络有限公司,浙江省深圳市友好兴城街C座,1502467200
430005646,04e9de4c8108343e2ef896a372eb1b28,新格林耐特传媒有限公司,传媒有限公司,香港特别行政区六安市淄川孙路a座,1503676800
