jid,hbh,sfd,mdd,qfsj,ddsj
220004242,MD801,西宁县,辛集县,1577721600,1577980800
720004243,3U051,南宁市,银川县,1577721600,1577980800
820004244,SC392,沈阳市,沈阳县,1577721600,1577980800
420004245,MF382,晨市,邯郸市,1577721600,1577980800
420004246,3U821,洋县,淑兰市,1577721600,1577980800
320004247,HR597,拉萨市,秀英市,1577721600,1577980800
820004248,SC838,西宁县,南宁市,1577721600,1577980800
220004254,MU193,涛市,旭市,1577721600,1577980800
720004255,SZ233,兵市,博县,1577721600,1577980800
720004256,TV957,桂香市,潜江县,1577721600,1577980800
120004258,WC620,宁市,华市,1577721600,1577980800
520004260,MU603,倩县,东莞市,1577721600,1577980800
420004261,CZ533,婷婷县,伟市,1577721600,1577980800
520004263,TV004,艳县,军市,1577721600,1577980800
220004264,WH967,鑫县,斌县,1577721600,1577980800
720004265,CJ552,台北县,西宁县,1577721600,1577980800
120004266,HK844,西安县,建市,1577721600,1577980800
920004267,HK770,莉市,玉华市,1577721600,1577980800
920004268,CA641,香港市,台北市,1577721600,1577980800
120004270,SC669,长春县,洁市,1577721600,1577980800
220004273,WH484,欣县,西安县,1577721600,1577980800
320004275,CZ195,辽阳县,嘉禾市,1577721600,1577980800
220004277,MU697,雷市,梅县,1577721600,1577980800
720004278,CJ384,海门市,淮安市,1577721600,1577980800
720004279,WC205,淑华市,上海县,1577721600,1577980800
920004280,MF269,巢湖市,呼和浩特县,1577721600,1577980800
420004282,MD747,淑兰县,关岭县,1577721600,1577980800
120004285,3U986,台北市,成都市,1577721600,1577980800
320004286,SZ826,惠州县,浩县,1577721600,1577980800
820004289,HK434,强市,拉萨县,1577721600,1577980800
820004290,TV494,霞市,淮安市,1577721600,1577980800
920004291,CA694,晶市,拉萨市,1577721600,1577980800
720004292,3U077,成都县,荆门市,1577721600,1577980800
720004293,HR465,晨县,天津县,1577721600,1577980800
920004294,MU345,桂花县,平县,1577721600,1577980800
420004295,HR860,婷市,桂芳县,1577721600,1577980800
320004296,MF648,惠州市,乌鲁木齐县,1577721600,1577980800
720004297,CJ203,嘉禾县,南宁县,1577721600,1577980800
320004298,CA742,六盘水市,六安县,1577721600,1577980800
220004299,WH989,合山县,云市,1577721600,1577980800
220004300,CZ717,桂芝县,强市,1577721600,1577980800
520004301,MD079,大冶县,阳县,1577721600,1577980800
120004302,CJ256,欢县,沈阳市,1577721600,1577980800
920004303,CZ055,宁德市,嘉禾县,1577721600,1577980800
220004304,HR856,荆门市,大冶县,1577721600,1577980800
120004306,CJ172,西宁县,秀珍县,1577721600,1577980800
120004307,CJ927,郑州市,红梅县,1577721600,1577980800
520004308,MU679,贵阳市,瑞县,1577721600,1577980800
320004309,HK048,晨县,莉县,1577721600,1577980800
720004310,HR449,丹丹县,银川县,1577721600,1577980800
420004311,SC786,合肥县,桂荣县,1577721600,1577980800
120004312,WC211,重庆市,武汉市,1577721600,1577980800
720004313,3U078,梧州市,瑜县,1577721600,1577980800
220004314,MF941,邯郸县,银川市,1577721600,1577980800
420004315,WC907,银川县,颖县,1577721600,1577980800
220004317,WH215,太原市,大冶县,1577721600,1577980800
320004319,MF107,淑珍市,拉萨市,1577721600,1577980800
920004320,WC646,北镇市,重庆县,1577721600,1577980800
720004323,HR537,石家庄市,邯郸县,1577721600,1577980800
220004324,SZ931,兴城市,玲县,1577721600,1577980800
120004325,HR194,红县,建市,1577721600,1577980800
220004327,SZ834,海燕县,邯郸市,1577721600,1577980800
120004328,SZ283,昆明县,汕尾市,1577721600,1577980800
320004332,HK354,小红县,桂香市,1577721600,1577980800
920004333,CA227,秀梅县,桂花县,1577721600,1577980800
820004334,SC289,俊市,斌市,1577721600,1577980800
820004335,TV327,银川市,雪梅县,1577721600,1577980800
120004336,WC902,大冶县,淑华县,1577721600,1577980800
220004337,CJ056,宁德市,军市,1577721600,1577980800
520004339,HR318,兰州市,娜县,1577721600,1577980800
120004340,TV618,香港市,桂英市,1577721600,1577980800
320004343,HK071,乌鲁木齐县,长沙市,1577721600,1577980800
620004344,SZ520,六安市,小红市,1577721600,1577980800
820004345,CZ903,冬梅县,桂珍县,1577721600,1577980800
220004347,TV446,旭县,成都市,1577721600,1577980800
720004350,3U769,海口县,沈阳县,1577721600,1577980800
820004351,CJ898,玉梅县,太原县,1577721600,1577980800
120004352,HR499,柳县,帅县,1577721600,1577980800
820004353,MD128,超县,建华市,1577721600,1577980800
320004355,TV212,澳门市,海燕县,1577721600,1577980800
320004356,MU710,兰州市,丹丹县,1577721600,1577980800
420004359,WH240,上海市,利县,1577721600,1577980800
720004360,TV419,邯郸市,玉梅县,1577721600,1577980800
920004361,HR775,璐市,春梅市,1577721600,1577980800
220004362,3U453,郑州县,欢县,1577721600,1577980800
820004363,WC447,天津市,秀梅市,1577721600,1577980800
820004364,WC741,贵阳县,惠州县,1577721600,1577980800
920004365,CJ940,超市,南昌县,1577721600,1577980800
720004370,MU092,佛山市,通辽县,1577721600,1577980800
320004371,WH305,武汉县,琴市,1577721600,1577980800
420004372,HR040,上海县,晶县,1577721600,1577980800
520004373,CZ539,宜都市,秀华县,1577721600,1577980800
220004375,HK503,海口县,建华县,1577721600,1577980800
620004376,WC879,桂芳县,志强市,1577721600,1577980800
620004377,TV650,璐县,长沙县,1577721600,1577980800
120004378,MU254,关岭市,南京市,1577721600,1577980800
620004384,MF366,淑兰县,淑兰县,1577721600,1577980800
820004386,WC680,汕尾县,六盘水市,1577721600,1577980800
420004387,3U885,汕尾县,南宁县,1577721600,1577980800
120004389,CZ114,哈尔滨市,荆门市,1577721600,1577980800
820004390,MU385,玉珍县,兰英市,1577721600,1577980800
920004391,CZ598,秀芳县,香港县,1577721600,1577980800
320004392,SC034,杰市,莉县,1577721600,1577980800
120004394,SC866,深圳市,六盘水市,1577721600,1577980800
220004396,MF796,想市,秀云市,1577721600,1577980800
220004398,MU318,台北县,玉珍县,1577721600,1577980800
220004399,SZ793,拉萨县,邯郸县,1577721600,1577980800
920004401,CJ595,彬市,桂英县,1577721600,1577980800
120004402,HK417,海门市,丹丹市,1577721600,1577980800
820004403,SZ479,永安市,涛市,1577721600,1577980800
720004404,WH022,斌市,潜江市,1577721600,1577980800
220004405,TV196,辽阳市,鹏县,1577721600,1577980800
620004407,SC607,敏县,拉萨县,1577721600,1577980800
220004408,HK747,霞市,秀芳县,1577721600,1577980800
520004409,SC985,柳州市,岩市,1577721600,1577980800
120004410,SC459,辽阳市,南京县,1577721600,1577980800
220004411,3U457,宁德市,淑兰县,1577721600,1577980800
920004412,HR677,桂珍县,刚县,1577721600,1577980800
120004413,MD754,莉市,宁县,1577721600,1577980800
720004414,SZ692,桂兰市,丹市,1577721600,1577980800
420004415,CJ576,婷婷县,南宁县,1577721600,1577980800
220004416,CJ387,鹏县,潮州市,1577721600,1577980800
920004418,SC372,坤市,杰市,1577721600,1577980800
620004419,SZ857,艳市,秀芳县,1577721600,1577980800
620004420,HR104,巢湖市,刚市,1577721600,1577980800
320004421,MF264,欣市,琴县,1577721600,1577980800
520004422,CA388,莹市,秀珍市,1577721600,1577980800
820004425,TV178,柳县,荆门县,1577721600,1577980800
320004427,CA833,玉英县,勇县,1577721600,1577980800
220004431,WH820,欢市,婷县,1577721600,1577980800
320004432,CA918,淑兰市,台北市,1577721600,1577980800
520004433,SC049,欢县,丹丹市,1577721600,1577980800
620004435,MD662,兴安盟县,海门县,1577721600,1577980800
920004436,CA946,佛山市,欢市,1577721600,1577980800
920004439,CA276,南宁县,台北市,1577721600,1577980800
220004440,CJ124,六安市,柳州县,1577721600,1577980800
520004441,MF333,丹县,娟县,1577721600,1577980800
420004442,TV437,宜都县,辉市,1577721600,1577980800
320004443,CZ755,琳市,帆县,1577721600,1577980800
320004445,MF821,成县,娜市,1577721600,1577980800
320004446,CJ621,斌县,宁德县,1577721600,1577980800
320004448,HR792,银川县,岩县,1577721600,1577980800
120004452,CJ958,文市,雷市,1577721600,1577980800
420004453,CA165,北京市,通辽市,1577721600,1577980800
320004454,3U270,璐市,莹县,1577721600,1577980800
120004460,WH861,萍县,太原县,1577721600,1577980800
120004461,SZ397,拉萨县,佛山市,1577721600,1577980800
620004462,WC450,武汉市,潮州市,1577721600,1577980800
320004464,3U442,重庆县,桂花县,1577721600,1577980800
320004465,HK911,雪梅县,贵阳县,1577721600,1577980800
420004466,SZ608,建平县,哈尔滨市,1577721600,1577980800
120004467,CJ594,沈阳县,强县,1577721600,1577980800
320004468,MD035,鹏市,巢湖县,1577721600,1577980800
720004469,SC535,金凤市,旭县,1577721600,1577980800
820004471,TV256,金凤市,娟县,1577721600,1577980800
820004472,SC642,佛山县,倩市,1577721600,1577980800
820004473,TV025,丹市,涛县,1577721600,1577980800
720004474,SZ410,婷婷市,长沙县,1577721600,1577980800
220004476,TV654,北镇县,辉市,1577721600,1577980800
920004477,MU809,雪县,建军市,1577721600,1577980800
220004478,3U336,通辽县,博市,1577721600,1577980800
220004481,CJ758,婷县,阜新市,1577721600,1577980800
720004482,CJ998,嘉禾县,福州县,1577721600,1577980800
820004483,HK170,强县,辉市,1577721600,1577980800
920004484,WH620,芳市,马鞍山县,1577721600,1577980800
620004485,MF952,武汉市,拉萨市,1577721600,1577980800
520004486,CJ265,北镇市,凯县,1577721600,1577980800
120004487,CJ913,冬梅县,玉珍市,1577721600,1577980800
520004488,WC684,通辽市,南宁县,1577721600,1577980800
820004489,3U939,荣市,红梅市,1577721600,1577980800
720004490,CJ956,六安县,金凤县,1577721600,1577980800
820004491,WC002,乌鲁木齐县,玉珍市,1577721600,1577980800
920004492,SZ085,健市,深圳市,1577721600,1577980800
220004493,MU257,嘉禾县,秀珍市,1577721600,1577980800
120004497,CA010,东莞县,波市,1577721600,1577980800
520004498,CA163,张家港市,荆门县,1577721600,1577980800
420004499,SZ111,福州县,强市,1577721600,1577980800
520004500,CZ334,凤兰县,桂花县,1577721600,1577980800
320004502,HR313,广州市,呼和浩特县,1577721600,1577980800
220004503,MU317,超市,健县,1577721600,1577980800
820004504,3U188,齐齐哈尔市,南昌县,1577721600,1577980800
420004508,3U545,台北市,合肥市,1577721600,1577980800
220004509,TV230,嘉禾县,雷市,1577721600,1577980800
420004510,SC860,重庆县,南京市,1577721600,1577980800
520004511,HK999,合肥市,兰州市,1577721600,1577980800
320004512,3U558,红霞县,济南县,1577721600,1577980800
920004513,HR129,波市,兴城市,1577721600,1577980800
520004514,MU645,璐县,淑英县,1577721600,1577980800
420004517,HR316,秀云市,澳门市,1577721600,1577980800
120004518,WC428,建军县,石家庄市,1577721600,1577980800
120004519,WH482,兴安盟县,香港市,1577721600,1577980800
920004520,3U162,芳县,银川市,1577721600,1577980800
620004522,3U363,佛山市,潮州市,1577721600,1577980800
620004524,HK442,乌鲁木齐县,桂芝市,1577721600,1577980800
320004526,WC574,淑英市,通辽市,1577721600,1577980800
320004528,SC767,桂兰市,济南县,1577721600,1577980800
120004529,HR041,石家庄县,六盘水县,1577721600,1577980800
720004531,MD575,鑫市,济南县,1577721600,1577980800
920004533,CZ408,潜江县,济南市,1577721600,1577980800
720004534,3U118,建华市,雪县,1577721600,1577980800
920004535,HK478,沈阳市,宜都县,1577721600,1577980800
620004536,CA848,秀梅市,佳县,1577721600,1577980800
620004537,CJ786,大冶市,云市,1577721600,1577980800
820004538,CZ488,凤英县,林县,1577721600,1577980800
720004541,MF358,秀珍县,长沙市,1577721600,1577980800
520004545,WC394,红霞市,成都县,1577721600,1577980800
220004546,SZ307,张家港市,六盘水市,1577721600,1577980800
520004548,HR437,太原市,太原县,1577721600,1577980800
520004550,HK293,长沙市,杭州县,1577721600,1577980800
520004552,HR205,嘉禾县,娟县,1577721600,1577980800
620004553,3U623,杰市,香港县,1577721600,1577980800
920004554,SC731,海口县,昆明市,1577721600,1577980800
520004555,MF552,雪市,雪县,1577721600,1577980800
320004557,MF867,拉萨县,成都县,1577721600,1577980800
620004558,TV790,东县,兵市,1577721600,1577980800
620004559,TV486,上海县,马鞍山市,1577721600,1577980800
220004560,CZ039,艳县,辉县,1577721600,1577980800
320004561,SC143,桂兰县,瑜县,1577721600,1577980800
220004563,CA214,磊县,济南县,1577721600,1577980800
320004565,MF232,辽阳县,瑜县,1577721600,1577980800
420004566,MF434,玉珍县,健县,1577721600,1577980800
920004567,WH145,玲市,平市,1577721600,1577980800
620004570,WC556,颖市,沈阳县,1577721600,1577980800
120004571,HR664,天津县,淮安市,1577721600,1577980800
520004573,WC959,宁德县,太原县,1577721600,1577980800
320004574,HR541,兵县,长沙市,1577721600,1577980800
620004575,SC247,潜江市,瑞县,1577721600,1577980800
220004576,WC289,辛集市,桂芝市,1577721600,1577980800
820004578,WC600,超县,南宁县,1577721600,1577980800
320004579,SC966,兰州市,郑州市,1577721600,1577980800
920004580,WC898,丹丹市,春梅县,1577721600,1577980800
620004581,HR912,丽娟市,西宁县,1577721600,1577980800
520004582,CJ235,杭州市,宇市,1577721600,1577980800
420004583,SC690,雷市,波市,1577721600,1577980800
420004584,CJ370,娜县,澳门县,1577721600,1577980800
720004585,HK165,辛集市,哈尔滨市,1577721600,1577980800
620004587,CA515,潮州市,梧州市,1577721600,1577980800
320004588,SC281,惠州市,云市,1577721600,1577980800
620004590,MU125,西安市,南昌县,1577721600,1577980800
820004591,3U440,郑州市,东莞市,1577721600,1577980800
420004592,SZ675,嘉禾县,兴安盟市,1577721600,1577980800
420004593,MD376,瑜市,兰英市,1577721600,1577980800
620004594,CA831,想市,邯郸县,1577721600,1577980800
720004595,MD397,长沙县,张家港市,1577721600,1577980800
120004597,MU613,辽阳县,彬市,1577721600,1577980800
320004599,CA210,辽阳市,海门县,1577721600,1577980800
620004600,SZ402,太原市,邯郸市,1577721600,1577980800
720004602,CA248,荆门县,郑州市,1577721600,1577980800
820004604,SC437,沈阳县,勇县,1577721600,1577980800
920004605,TV531,齐齐哈尔县,上海县,1577721600,1577980800
420004606,CJ885,马鞍山市,琳县,1577721600,1577980800
920004607,3U580,太原县,桂珍县,1577721600,1577980800
920004608,SZ018,沈阳市,兴安盟市,1577721600,1577980800
620004609,MD145,武汉县,秀兰县,1577721600,1577980800
220004610,MD460,春梅县,娜市,1577721600,1577980800
420004611,3U906,强县,兵县,1577721600,1577980800
920004612,MD876,六安县,超市,1577721600,1577980800
320004613,CA064,兴城市,武汉市,1577721600,1577980800
320004614,TV203,萍县,璐县,1577721600,1577980800
720004615,HK808,长沙市,汕尾市,1577721600,1577980800
720004616,MD718,坤县,梅县,1577721600,1577980800
820004617,3U044,明县,利市,1577721600,1577980800
520004619,CJ985,香港县,秀英市,1577721600,1577980800
220004621,MU711,浩县,深圳市,1577721600,1577980800
820004622,HR295,昆明县,贵阳县,1577721600,1577980800
220004623,MF949,梧州市,长春市,1577721600,1577980800
920004624,3U670,畅市,荆门市,1577721600,1577980800
720004625,WC945,海燕县,太原县,1577721600,1577980800
620004627,CZ076,芳市,欣县,1577721600,1577980800
420004628,CZ543,杨县,银川县,1577721600,1577980800
820004630,CJ079,广州县,兰州县,1577721600,1577980800
320004631,SZ531,玉兰市,颖市,1577721600,1577980800
520004632,MD690,秀云县,岩县,1577721600,1577980800
820004633,HK141,杭州市,贵阳市,1577721600,1577980800
220004635,TV807,华市,大冶市,1577721600,1577980800
820004638,TV247,云县,合肥县,1577721600,1577980800
620004639,CJ187,玉英市,梅县,1577721600,1577980800
920004642,HR173,倩县,婷婷县,1577721600,1577980800
420004645,MF586,哈尔滨市,桂荣市,1577721600,1577980800
920004646,HR616,慧市,兴城市,1577721600,1577980800
820004647,CZ378,长沙市,柳州市,1577721600,1577980800
920004649,SC102,巢湖市,涛县,1577721600,1577980800
120004650,SZ607,云市,红市,1577721600,1577980800
720004652,CJ183,昆明市,兴城市,1577721600,1577980800
920004653,SC254,龙市,西宁县,1577721600,1577980800
720004654,SC629,太原市,秀荣县,1577721600,1577980800
320004655,MD918,杭州县,南京市,1577721600,1577980800
120004656,SZ713,楠县,贵阳市,1577721600,1577980800
420004657,CZ374,红市,龙市,1577721600,1577980800
920004659,WH674,颖县,晶县,1577721600,1577980800
520004660,WC706,丽华县,秀荣县,1577721600,1577980800
920004662,SC736,济南市,呼和浩特市,1577721600,1577980800
720004663,HR747,梅市,深圳市,1577721600,1577980800
